,winner,winner_url,looser,looser_url,outcome
4994,Enrique Marin,http://www.ufcstats.com/fighter-details/23a6e307077c6ccc,Erick Montano,http://www.ufcstats.com/fighter-details/8163cd7de0342652,0.0
4995,Horacio Gutierrez,http://www.ufcstats.com/fighter-details/cd85b48dc880fabd,Enrique Barzola,http://www.ufcstats.com/fighter-details/be0b310a12eb80b4,0.0
4996,Efrain Escudero,http://www.ufcstats.com/fighter-details/83fd97284f4bb4a4,Leandro Silva,http://www.ufcstats.com/fighter-details/159da492e000afbf,0.0
4997,Erik Perez,http://www.ufcstats.com/fighter-details/af62f99eb7606308,Taylor Lapilus,http://www.ufcstats.com/fighter-details/8b1ed83b02303075,1.0
4998,Hector Urbina,http://www.ufcstats.com/fighter-details/4b8fb0453a596b8e,Bartosz Fabinski,http://www.ufcstats.com/fighter-details/e17ac6410c8377f4,0.0
4999,Scott Jorgensen,http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f,Alejandro Perez,http://www.ufcstats.com/fighter-details/80daefbed11ce998,0.0
5000,Andre Fili,http://www.ufcstats.com/fighter-details/8fd808923cffff82,Gabriel Benitez,http://www.ufcstats.com/fighter-details/436f970c9ea9169c,1.0
5001,Vernon Ramos Ho,http://www.ufcstats.com/fighter-details/30b577b112bef42d,Alvaro Herrera Mendoza,http://www.ufcstats.com/fighter-details/74d35fbc9c6a61bd,0.0
5002,Marco Polo Reyes,http://www.ufcstats.com/fighter-details/edd02825c29028fe,Cesar Arzamendia,http://www.ufcstats.com/fighter-details/49f78022126bf4a4,1.0
5003,Michel Prazeres,http://www.ufcstats.com/fighter-details/e51fcd9cd84c0b93,Valmir Lazaro,http://www.ufcstats.com/fighter-details/777dea713da2441d,1.0
5004,Ronda Rousey,http://www.ufcstats.com/fighter-details/8bdac25ce0bb874d,Holly Holm,http://www.ufcstats.com/fighter-details/634e2fb70bde3fd5,0.0
5005,Joanna Jedrzejczyk,http://www.ufcstats.com/fighter-details/3d6749c4267da18f,Valerie Letourneau,http://www.ufcstats.com/fighter-details/46a2f24feb258ae0,1.0
5006,Antonio Silva,http://www.ufcstats.com/fighter-details/8349d55cdecd393a,Mark Hunt,http://www.ufcstats.com/fighter-details/eef9b891edbd4604,0.0
5007,Uriah Hall,http://www.ufcstats.com/fighter-details/65578a75fa7900e3,Robert Whittaker,http://www.ufcstats.com/fighter-details/e1147d3d2dabe1ce,0.0
5008,Jared Rosholt,http://www.ufcstats.com/fighter-details/91ea901c458e95dd,Stefan Struve,http://www.ufcstats.com/fighter-details/ebc1f40e00e0c481,1.0
5009,Jake Matthews,http://www.ufcstats.com/fighter-details/a845f0735bc67405,Akbarh Arreola,http://www.ufcstats.com/fighter-details/c136b2a8852da5bd,1.0
5010,Peter Sobotta,http://www.ufcstats.com/fighter-details/1fcfc3709fe58151,Kyle Noke,http://www.ufcstats.com/fighter-details/7339d340aa2889cb,0.0
5011,Anthony Perosh,http://www.ufcstats.com/fighter-details/4b4753d19489297f,Gian Villante,http://www.ufcstats.com/fighter-details/fcd448a2fe1a23cc,0.0
5012,Richie Vaculik,http://www.ufcstats.com/fighter-details/54578e5927adea53,Danny Martinez,http://www.ufcstats.com/fighter-details/8a9c6c4301f6d088,0.0
5013,Daniel Kelly,http://www.ufcstats.com/fighter-details/bdcbb976816fd256,Steve Montgomery,http://www.ufcstats.com/fighter-details/6e92eb1242b46636,1.0
5014,Steve Kennedy,http://www.ufcstats.com/fighter-details/185fb0200a4605e6,Richard Walsh,http://www.ufcstats.com/fighter-details/303a05a7aa3ff761,0.0
5015,James Moontasri,http://www.ufcstats.com/fighter-details/c06a9b48d4132c8e,Anton Zafir,http://www.ufcstats.com/fighter-details/8c822811eedc11ad,1.0
5016,Ben Nguyen,http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa,Ryan Benoit,http://www.ufcstats.com/fighter-details/20999e27ddd94bda,1.0
5017,Vitor Belfort,http://www.ufcstats.com/fighter-details/0ee783aa00e468f0,Dan Henderson,http://www.ufcstats.com/fighter-details/1ccf4e7caff270df,1.0
5018,Patrick Cummins,http://www.ufcstats.com/fighter-details/e51e5cb722bd47a8,Glover Teixeira,http://www.ufcstats.com/fighter-details/7ff97850e8c32bda,0.0
5019,Anthony Birchak,http://www.ufcstats.com/fighter-details/c5a126ace82a6025,Thomas Almeida,http://www.ufcstats.com/fighter-details/2b074403b7c6cdb4,0.0
5020,Alex Oliveira,http://www.ufcstats.com/fighter-details/57b10fca4f9c9a7a,Piotr Hallmann,http://www.ufcstats.com/fighter-details/a3be148af5c7b088,1.0
5021,Gilbert Burns,http://www.ufcstats.com/fighter-details/23024fdfc966410a,Rashid Magomedov,http://www.ufcstats.com/fighter-details/7ea1f74cef32f906,0.0
5022,Corey Anderson,http://www.ufcstats.com/fighter-details/5e4eec08896c9423,Fabio Maldonado,http://www.ufcstats.com/fighter-details/1fb80f46d3c105d9,1.0
5023,Gleison Tibau,http://www.ufcstats.com/fighter-details/75e5fec9f72910ef,Abel Trujillo,http://www.ufcstats.com/fighter-details/e14b5aa06eea9653,0.0
5024,Johnny Case,http://www.ufcstats.com/fighter-details/1f4b04a926ef1287,Yan Cabral,http://www.ufcstats.com/fighter-details/7cdd3e5d3aa9cb39,1.0
5025,Clay Guida,http://www.ufcstats.com/fighter-details/c47df9303d318c67,Thiago Tavares,http://www.ufcstats.com/fighter-details/8a59d346dc976a10,0.0
5026,Chas Skelly,http://www.ufcstats.com/fighter-details/4bd6b4800070b069,Edimilson Souza,http://www.ufcstats.com/fighter-details/6c7020b859c7a3ce,1.0
5027,Viscardi Andrade,http://www.ufcstats.com/fighter-details/d221ee27afc7a60e,Gasan Umalatov,http://www.ufcstats.com/fighter-details/7a39bbac8cc0fa70,1.0
5028,Pedro Munhoz,http://www.ufcstats.com/fighter-details/6bd02119599741a4,Jimmie Rivera,http://www.ufcstats.com/fighter-details/9c907996820d2d69,0.0
5029,Bruno Korea,http://www.ufcstats.com/fighter-details/6c011be66326ad97,Matheus Nicolau,http://www.ufcstats.com/fighter-details/1a31ef98efce7a79,0.0
5030,Louis Smolka,http://www.ufcstats.com/fighter-details/d2bc285ead803db0,Paddy Holohan,http://www.ufcstats.com/fighter-details/6e7c758f5cdec01a,1.0
5031,Norman Parke,http://www.ufcstats.com/fighter-details/14ff46596ad80609,Reza Madadi,http://www.ufcstats.com/fighter-details/e25bcbcdaf6537a1,1.0
5032,Nicolas Dalby,http://www.ufcstats.com/fighter-details/9d19d9e4aa2662e8,Darren Till,http://www.ufcstats.com/fighter-details/9ce6d5a03af801b7,1.0
5033,Neil Seery,http://www.ufcstats.com/fighter-details/49a74b9fb2e45fdf,Jon Delos Reyes,http://www.ufcstats.com/fighter-details/0d0351c20169a499,1.0
5034,Stevie Ray,http://www.ufcstats.com/fighter-details/31a13532e724ca2b,Mickael Lebout,http://www.ufcstats.com/fighter-details/c575ab451e3c5b1d,1.0
5035,Ericka Almeida,http://www.ufcstats.com/fighter-details/67a992d4cff22466,Aisling Daly,http://www.ufcstats.com/fighter-details/e50cd77732d39967,0.0
5036,Scott Askham,http://www.ufcstats.com/fighter-details/06827d70c53ff0d9,Krzysztof Jotko,http://www.ufcstats.com/fighter-details/4e06913c91da5200,0.0
5037,Tom Breese,http://www.ufcstats.com/fighter-details/1588b787bda7b540,Cathal Pendred,http://www.ufcstats.com/fighter-details/99c7610aa74995d3,1.0
5038,Robert Whiteford,http://www.ufcstats.com/fighter-details/1dafccb62a0f98ec,Darren Elkins,http://www.ufcstats.com/fighter-details/92a9aa9c93192871,0.0
5039,Bubba Bush,http://www.ufcstats.com/fighter-details/132505067f08c54d,Garreth McLellan,http://www.ufcstats.com/fighter-details/f215cfbd4ba3c270,0.0
5040,Alexander Gustafsson,http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Daniel Cormier,http://www.ufcstats.com/fighter-details/d967f0128c323de6,0.0
5041,Ryan Bader,http://www.ufcstats.com/fighter-details/c0ab242c40decc55,Rashad Evans,http://www.ufcstats.com/fighter-details/ee779c43a8926d52,1.0
5042,Ruslan Magomedov,http://www.ufcstats.com/fighter-details/369e1ce458ef50a6,Shawn Jordan,http://www.ufcstats.com/fighter-details/ca2efc9d7d523c43,1.0
5043,Ali Bagautinov,http://www.ufcstats.com/fighter-details/3dd92ff9fb0412b3,Joseph Benavidez,http://www.ufcstats.com/fighter-details/80eacd4da0617c57,0.0
5044,Julianna Pena,http://www.ufcstats.com/fighter-details/3253b16d38ae087d,Jessica Eye,http://www.ufcstats.com/fighter-details/f72465a784c1b084,1.0
5045,Dan Hooker,http://www.ufcstats.com/fighter-details/193b9d1858bc4df3,Yair Rodriguez,http://www.ufcstats.com/fighter-details/cbf5e6f231b55443,0.0
5046,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,Albert Tumenov,http://www.ufcstats.com/fighter-details/ff6a1f63c254127e,0.0
5047,Islam Makhachev,http://www.ufcstats.com/fighter-details/275aca31f61ba28c,Adriano Martins,http://www.ufcstats.com/fighter-details/7dcf06c1967801c1,0.0
5048,Angela Hill,http://www.ufcstats.com/fighter-details/f0feeb2192937424,Rose Namajunas,http://www.ufcstats.com/fighter-details/47b63240018d5d86,0.0
5049,Francisco Trevino,http://www.ufcstats.com/fighter-details/97a6bbe6e6566a94,Sage Northcutt,http://www.ufcstats.com/fighter-details/ed9d8ee3a4239b1c,0.0
5050,Sergio Pettis,http://www.ufcstats.com/fighter-details/de75d1c45a39e221,Chris Cariaso,http://www.ufcstats.com/fighter-details/b2e3aca4cd363477,1.0
5051,Viktor Pesta,http://www.ufcstats.com/fighter-details/202b0467521c9d6f,Derrick Lewis,http://www.ufcstats.com/fighter-details/d3df1add9d9a7efb,0.0
5052,Josh Barnett,http://www.ufcstats.com/fighter-details/ad3f53c454cbbead,Roy Nelson,http://www.ufcstats.com/fighter-details/3f7c14c7eca7195d,1.0
5053,Gegard Mousasi,http://www.ufcstats.com/fighter-details/232c582f29f8f65e,Uriah Hall,http://www.ufcstats.com/fighter-details/65578a75fa7900e3,0.0
5054,Chico Camus,http://www.ufcstats.com/fighter-details/32be4b7f7de1c905,Kyoji Horiguchi,http://www.ufcstats.com/fighter-details/98aa60cf58071fd6,0.0
5055,Takeya Mizugaki,http://www.ufcstats.com/fighter-details/48e093ea1f43a053,George Roop,http://www.ufcstats.com/fighter-details/3c0437fbeda06962,1.0
5056,Katsunori Kikuno,http://www.ufcstats.com/fighter-details/44470bfd9483c7ad,Diego Brandao,http://www.ufcstats.com/fighter-details/c2e3e67b5911bfb7,0.0
5057,Teruto Ishihara,http://www.ufcstats.com/fighter-details/88cd34d836b4ebcd,Mizuto Hirota,http://www.ufcstats.com/fighter-details/35faad160d346839,0.0
5058,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,Li Jingliang,http://www.ufcstats.com/fighter-details/e64b96c07d7ce999,1.0
5059,Yusuke Kasuya,http://www.ufcstats.com/fighter-details/3058888c33149a53,Nick Hein,http://www.ufcstats.com/fighter-details/2816ced060a21be3,0.0
5060,Naoyuki Kotani,http://www.ufcstats.com/fighter-details/bc8f6b42767e28df,Kajan Johnson,http://www.ufcstats.com/fighter-details/633a45d131192ffe,0.0
5061,Shinsho Anzai,http://www.ufcstats.com/fighter-details/4665f9f909cd7214,Roger Zapata,http://www.ufcstats.com/fighter-details/fe5ca7ef93c3f6a7,1.0
5062,Demetrious Johnson,http://www.ufcstats.com/fighter-details/8a304bfd6bf04a57,John Dodson,http://www.ufcstats.com/fighter-details/99506df1af6c8b3b,1.0
5063,Andrei Arlovski,http://www.ufcstats.com/fighter-details/3738e68d2261e60f,Frank Mir,http://www.ufcstats.com/fighter-details/1ff9589f9065a9ed,1.0
5064,Jimi Manuwa,http://www.ufcstats.com/fighter-details/1e1dbd1cc5a7469e,Anthony Johnson,http://www.ufcstats.com/fighter-details/365fee2da473b177,0.0
5065,Jan Blachowicz,http://www.ufcstats.com/fighter-details/99df7d0a2a08a8a8,Corey Anderson,http://www.ufcstats.com/fighter-details/5e4eec08896c9423,0.0
5066,Alex Chambers,http://www.ufcstats.com/fighter-details/26b63bc5c0c1f65d,Paige VanZant,http://www.ufcstats.com/fighter-details/4d5197f331c47290,0.0
5067,Paul Felder,http://www.ufcstats.com/fighter-details/e5010b1b94ca5755,Ross Pearson,http://www.ufcstats.com/fighter-details/4f732e58ed907eff,0.0
5068,Francisco Rivera,http://www.ufcstats.com/fighter-details/7ea4a9f07df33a45,John Lineker,http://www.ufcstats.com/fighter-details/c268b2cfebccf652,0.0
5069,Raquel Pennington,http://www.ufcstats.com/fighter-details/fc169c387b4b465d,Jessica Andrade,http://www.ufcstats.com/fighter-details/6a1901c62ab3870f,1.0
5070,Clay Collard,http://www.ufcstats.com/fighter-details/cc900c6a71ed23f3,Tiago dos Santos e Silva,http://www.ufcstats.com/fighter-details/8ce87f7e3a9baed2,0.0
5071,Joe Riggs,http://www.ufcstats.com/fighter-details/d512d9f204059f57,Ron Stallings,http://www.ufcstats.com/fighter-details/6dd758d34da8d254,1.0
5072,Nazareno Malegarie,http://www.ufcstats.com/fighter-details/d38e8c6ae2dfc051,Joaquim Silva,http://www.ufcstats.com/fighter-details/ae7fe94f117f98cf,0.0
5073,Charles Oliveira,http://www.ufcstats.com/fighter-details/07225ba28ae309b6,Max Holloway,http://www.ufcstats.com/fighter-details/150ff4cc642270b9,0.0
5074,Erick Silva,http://www.ufcstats.com/fighter-details/5866fc86183a9fb8,Neil Magny,http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,0.0
5075,Patrick Cote,http://www.ufcstats.com/fighter-details/9fa3bd637edd9aa2,Joshua Burkman,http://www.ufcstats.com/fighter-details/6da99156486ed6c2,1.0
5076,Francisco Trinaldo,http://www.ufcstats.com/fighter-details/a8283a4f415e1eb9,Chad Laprise,http://www.ufcstats.com/fighter-details/c03a5022f8439f2a,1.0
5077,Tony Sims,http://www.ufcstats.com/fighter-details/57bad6a84230f0c9,Olivier Aubin-Mercier,http://www.ufcstats.com/fighter-details/55ee431411ccf07a,0.0
5078,Maryna Moroz,http://www.ufcstats.com/fighter-details/b4192a975027aab6,Valerie Letourneau,http://www.ufcstats.com/fighter-details/46a2f24feb258ae0,0.0
5079,Sam Stout,http://www.ufcstats.com/fighter-details/501b07aec9b8fc2d,Frankie Perez,http://www.ufcstats.com/fighter-details/96c336b463e0662c,0.0
5080,Yves Jabouin,http://www.ufcstats.com/fighter-details/b4eeac608fc82f88,Felipe Arantes,http://www.ufcstats.com/fighter-details/71002dbc1743b9a7,0.0
5081,Nikita Krylov,http://www.ufcstats.com/fighter-details/1091d4d957141094,Marcos Rogerio de Lima,http://www.ufcstats.com/fighter-details/ab943cd2c3c17825,1.0
5082,Chris Kelades,http://www.ufcstats.com/fighter-details/56c9acc4e86046a2,Chris Beal,http://www.ufcstats.com/fighter-details/55f446032177b119,1.0
5083,Shane Campbell,http://www.ufcstats.com/fighter-details/784285b7ae7dd85f,Elias Silverio,http://www.ufcstats.com/fighter-details/52ba464d9068d871,1.0
5084,Misha Cirkunov,http://www.ufcstats.com/fighter-details/67f272324a030d00,Daniel Jolly,http://www.ufcstats.com/fighter-details/eeabcd4dc6619129,1.0
5085,Ovince Saint Preux,http://www.ufcstats.com/fighter-details/50db8711c70196cd,Glover Teixeira,http://www.ufcstats.com/fighter-details/7ff97850e8c32bda,0.0
5086,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,Michael Johnson,http://www.ufcstats.com/fighter-details/511e82663651438d,1.0
5087,Sam Alvey,http://www.ufcstats.com/fighter-details/d156513a19acf856,Derek Brunson,http://www.ufcstats.com/fighter-details/b1a3e0aca758b322,0.0
5088,Timothy Johnson,http://www.ufcstats.com/fighter-details/cc900af167fbedfd,Jared Rosholt,http://www.ufcstats.com/fighter-details/91ea901c458e95dd,0.0
5089,Sara McMann,http://www.ufcstats.com/fighter-details/7be74a12d7352df2,Amanda Nunes,http://www.ufcstats.com/fighter-details/80fa8218c99f9c58,0.0
5090,Ray Borg,http://www.ufcstats.com/fighter-details/a4de54ea806fb525,Geane Herrera,http://www.ufcstats.com/fighter-details/c169545ab0825f44,1.0
5091,Oluwale Bamgbose,http://www.ufcstats.com/fighter-details/04b39f4e8eb59d7c,Uriah Hall,http://www.ufcstats.com/fighter-details/65578a75fa7900e3,0.0
5092,Chris Camozzi,http://www.ufcstats.com/fighter-details/6c2030e0a143a94b,Tom Watson,http://www.ufcstats.com/fighter-details/6809c31286b08d97,1.0
5093,Dustin Ortiz,http://www.ufcstats.com/fighter-details/f53c1f4ceeed8c08,Willie Gates,http://www.ufcstats.com/fighter-details/6ded9184b2284645,1.0
5094,Sirwan Kakai,http://www.ufcstats.com/fighter-details/2525a853486ee670,Frankie Saenz,http://www.ufcstats.com/fighter-details/9ba2226646046b63,0.0
5095,Chris Dempsey,http://www.ufcstats.com/fighter-details/dfae5da5676e4194,Jonathan Wilson,http://www.ufcstats.com/fighter-details/cd01f0b768a32475,0.0
5096,Roman Salazar,http://www.ufcstats.com/fighter-details/72c4b253d2f5ebf2,Marlon Vera,http://www.ufcstats.com/fighter-details/7c7332319c14094c,0.0
5097,Anthony Christodoulou,http://www.ufcstats.com/fighter-details/4f11e9ce318ffbcb,Scott Holtzman,http://www.ufcstats.com/fighter-details/df1eb4354d18a906,0.0
5098,Bethe Correia,http://www.ufcstats.com/fighter-details/673ea7dcc786b1b3,Ronda Rousey,http://www.ufcstats.com/fighter-details/8bdac25ce0bb874d,0.0
5099,Rogerio Nogueira,http://www.ufcstats.com/fighter-details/73e09f837f3b5ecc,Mauricio Rua,http://www.ufcstats.com/fighter-details/140745cbbcb023ac,0.0
5100,Glaico Franca Moreira,http://www.ufcstats.com/fighter-details/00a3ff40c4b2cf21,Fernando Bruno,http://www.ufcstats.com/fighter-details/b8c0f30ee9a98b69,1.0
5101,Reginaldo Vieira,http://www.ufcstats.com/fighter-details/f9081770e28ea2e1,Dileno Lopes,http://www.ufcstats.com/fighter-details/8270c00fae24c922,1.0
5102,Stefan Struve,http://www.ufcstats.com/fighter-details/ebc1f40e00e0c481,Antonio Rodrigo Nogueira,http://www.ufcstats.com/fighter-details/ee9d73f4fee9cbdd,1.0
5103,Soa Palelei,http://www.ufcstats.com/fighter-details/60029bcf496bd707,Antonio Silva,http://www.ufcstats.com/fighter-details/8349d55cdecd393a,0.0
5104,Claudia Gadelha,http://www.ufcstats.com/fighter-details/ec34349e7dffcde7,Jessica Aguilar,http://www.ufcstats.com/fighter-details/8f382b3baa954d2a,1.0
5105,Demian Maia,http://www.ufcstats.com/fighter-details/427b5953ac8e3a27,Neil Magny,http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,1.0
5106,Patrick Cummins,http://www.ufcstats.com/fighter-details/e51e5cb722bd47a8,Rafael Cavalcante,http://www.ufcstats.com/fighter-details/5c1ca0c72b599a3c,1.0
5107,Warlley Alves,http://www.ufcstats.com/fighter-details/d317a5e2b3f88c5f,Nordine Taleb,http://www.ufcstats.com/fighter-details/49858bf46dabf6fb,1.0
5108,Leandro Issa,http://www.ufcstats.com/fighter-details/d1e1fdcea7c8a90a,Iuri Alcantara,http://www.ufcstats.com/fighter-details/2f95a3c6d58b2aad,0.0
5109,Clint Hester,http://www.ufcstats.com/fighter-details/92b62174c175ce19,Vitor Miranda,http://www.ufcstats.com/fighter-details/4bcb6eb12b4ad4aa,0.0
5110,Guido Cannetti,http://www.ufcstats.com/fighter-details/d05412b513b19621,Hugo Viana,http://www.ufcstats.com/fighter-details/f95381efb3051d81,1.0
5111,Renan Barao,http://www.ufcstats.com/fighter-details/2c99576fefe53c7c,TJ Dillashaw,http://www.ufcstats.com/fighter-details/c849740a3ff51931,0.0
5112,Miesha Tate,http://www.ufcstats.com/fighter-details/b96619b3acd7d9da,Jessica Eye,http://www.ufcstats.com/fighter-details/f72465a784c1b084,1.0
5113,Edson Barboza,http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Paul Felder,http://www.ufcstats.com/fighter-details/e5010b1b94ca5755,1.0
5114,Takanori Gomi,http://www.ufcstats.com/fighter-details/3be081c29bf734d9,Joe Lauzon,http://www.ufcstats.com/fighter-details/3bad7ef643840f67,0.0
5115,Tom Lawlor,http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Gian Villante,http://www.ufcstats.com/fighter-details/fcd448a2fe1a23cc,1.0
5116,Danny Castillo,http://www.ufcstats.com/fighter-details/d1e7fc58d4225cdf,Jim Miller,http://www.ufcstats.com/fighter-details/d1941565abf50b16,0.0
5117,Kenny Robertson,http://www.ufcstats.com/fighter-details/6e0273f9478be71e,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,0.0
5118,Eddie Wineland,http://www.ufcstats.com/fighter-details/fc9a9559a05f2704,Bryan Caraway,http://www.ufcstats.com/fighter-details/5ef0088c1b19beeb,0.0
5119,James Krause,http://www.ufcstats.com/fighter-details/8f6a18831a120817,Daron Cruickshank,http://www.ufcstats.com/fighter-details/5f99b2bafb10305f,1.0
5120,Ramsey Nijem,http://www.ufcstats.com/fighter-details/22aa91e402d0fe1f,Andrew Holbrook,http://www.ufcstats.com/fighter-details/66ab58d0b3783607,0.0
5121,Elizabeth Phillips,http://www.ufcstats.com/fighter-details/dcbf01d605681ad1,Jessamyn Duke,http://www.ufcstats.com/fighter-details/a7ddae0be8b78147,1.0
5122,Zak Cummings,http://www.ufcstats.com/fighter-details/4ba8d454f762005d,Dominique Steele,http://www.ufcstats.com/fighter-details/68c11c27d4d56572,1.0
5123,Thales Leites,http://www.ufcstats.com/fighter-details/cfb65863d5099327,Michael Bisping,http://www.ufcstats.com/fighter-details/2b93ebd9f5417ad2,0.0
5124,Evan Dunham,http://www.ufcstats.com/fighter-details/e5c9de15bb58b1c6,Ross Pearson,http://www.ufcstats.com/fighter-details/4f732e58ed907eff,1.0
5125,Joe Duffy,http://www.ufcstats.com/fighter-details/654ae722109a0d31,Ivan Jorge,http://www.ufcstats.com/fighter-details/19db7ac26308178f,1.0
