,winner,winner_url,looser,looser_url
4631,Anthony Pettis,http://www.ufcstats.com/fighter-details/cbb682f5fcc44bfc,Charles Oliveira,http://www.ufcstats.com/fighter-details/07225ba28ae309b6
4632,Paige VanZant,http://www.ufcstats.com/fighter-details/4d5197f331c47290,Bec Rawlings,http://www.ufcstats.com/fighter-details/907e60fd13407e1e
4633,Jim Miller,http://www.ufcstats.com/fighter-details/d1941565abf50b16,Joe Lauzon,http://www.ufcstats.com/fighter-details/3bad7ef643840f67
4634,Sam Alvey,http://www.ufcstats.com/fighter-details/d156513a19acf856,Kevin Casey,http://www.ufcstats.com/fighter-details/8d9586726252dbf7
4635,Kyle Bochniak,http://www.ufcstats.com/fighter-details/c5af5750e8bae4f0,Enrique Barzola,http://www.ufcstats.com/fighter-details/be0b310a12eb80b4
4636,Alessio Di Chirico,http://www.ufcstats.com/fighter-details/77d7295d1b22c694,Garreth McLellan,http://www.ufcstats.com/fighter-details/f215cfbd4ba3c270
4637,Felipe Silva,http://www.ufcstats.com/fighter-details/1b38a2b897f6209c,Shane Campbell,http://www.ufcstats.com/fighter-details/784285b7ae7dd85f
4638,Chad Laprise,http://www.ufcstats.com/fighter-details/c03a5022f8439f2a,Thibault Gouti,http://www.ufcstats.com/fighter-details/51e86de150ee8be6
4639,Jeremy Kennedy,http://www.ufcstats.com/fighter-details/68f6e96c5fa6e044,Alex Ricci,http://www.ufcstats.com/fighter-details/bf9bc96336922271
4640,Conor McGregor,http://www.ufcstats.com/fighter-details/f4c49976c75c5ab2,Nate Diaz,http://www.ufcstats.com/fighter-details/8355922d564b152c
4641,Anthony Johnson,http://www.ufcstats.com/fighter-details/365fee2da473b177,Glover Teixeira,http://www.ufcstats.com/fighter-details/7ff97850e8c32bda
4642,Donald Cerrone,http://www.ufcstats.com/fighter-details/1d00756835ca67c9,Rick Story,http://www.ufcstats.com/fighter-details/5b5307450405abf0
4643,Mike Perry,http://www.ufcstats.com/fighter-details/f2b6fdb20675b11c,Hyun Gyu Lim,http://www.ufcstats.com/fighter-details/203c957eac95dd87
4644,Tim Means,http://www.ufcstats.com/fighter-details/4b47e71384a9522f,Sabah Homasi,http://www.ufcstats.com/fighter-details/71f048adbfed5b49
4645,Cody Garbrandt,http://www.ufcstats.com/fighter-details/d8c7c61b176e3994,Takeya Mizugaki,http://www.ufcstats.com/fighter-details/48e093ea1f43a053
4646,Raquel Pennington,http://www.ufcstats.com/fighter-details/fc169c387b4b465d,Elizabeth Phillips,http://www.ufcstats.com/fighter-details/dcbf01d605681ad1
4647,Artem Lobov,http://www.ufcstats.com/fighter-details/02f2a9702ba3d167,Chris Avila,http://www.ufcstats.com/fighter-details/4665cbf36b08193b
4648,Cortney Casey,http://www.ufcstats.com/fighter-details/5f179af5fffeb9f6,Randa Markos,http://www.ufcstats.com/fighter-details/4a57ebb14315b251
4649,Lorenz Larkin,http://www.ufcstats.com/fighter-details/9450848a71d53776,Neil Magny,http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5
4650,Colby Covington,http://www.ufcstats.com/fighter-details/dc9572dd6ec74859,Max Griffin,http://www.ufcstats.com/fighter-details/b0d6a1d8ac3d563d
4651,Marvin Vettori,http://www.ufcstats.com/fighter-details/7acbb0972e75281a,Alberto Uda,http://www.ufcstats.com/fighter-details/8f2deefe8c5dfb5d
4652,Yair Rodriguez,http://www.ufcstats.com/fighter-details/cbf5e6f231b55443,Alex Caceres,http://www.ufcstats.com/fighter-details/7aa3d6964eff4877
4653,Dennis Bermudez,http://www.ufcstats.com/fighter-details/6f242453c91a5af0,Rony Jason,http://www.ufcstats.com/fighter-details/b71ce838b01f2cad
4654,Thales Leites,http://www.ufcstats.com/fighter-details/cfb65863d5099327,Chris Camozzi,http://www.ufcstats.com/fighter-details/6c2030e0a143a94b
4655,Santiago Ponzinibbio,http://www.ufcstats.com/fighter-details/6d1bffff14897645,Zak Cummings,http://www.ufcstats.com/fighter-details/4ba8d454f762005d
4656,Trevor Smith,http://www.ufcstats.com/fighter-details/f797f0c57a83353e,Joseph Gigliotti,http://www.ufcstats.com/fighter-details/83825fad27ab3581
4657,Maryna Moroz,http://www.ufcstats.com/fighter-details/b4192a975027aab6,Danielle Taylor,http://www.ufcstats.com/fighter-details/b76c6268dc1d3c05
4658,Court McGee,http://www.ufcstats.com/fighter-details/523fa774700d7d3f,Dominique Steele,http://www.ufcstats.com/fighter-details/68c11c27d4d56572
4659,Marcin Tybura,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2,Viktor Pesta,http://www.ufcstats.com/fighter-details/202b0467521c9d6f
4660,David Teymur,http://www.ufcstats.com/fighter-details/2747c60e42d9d75f,Jason Novelli,http://www.ufcstats.com/fighter-details/459e4dc69ec669b2
4661,Teruto Ishihara,http://www.ufcstats.com/fighter-details/88cd34d836b4ebcd,Horacio Gutierrez,http://www.ufcstats.com/fighter-details/cd85b48dc880fabd
4662,Cub Swanson,http://www.ufcstats.com/fighter-details/d247691a6c0e9034,Tatsuya Kawajiri,http://www.ufcstats.com/fighter-details/80d918336163b80c
4663,Justin Ledet,http://www.ufcstats.com/fighter-details/ba1e6cb3d43f7430,Chase Sherman,http://www.ufcstats.com/fighter-details/01b352b6a9074d5c
4664,Tyron Woodley,http://www.ufcstats.com/fighter-details/effd9de9937996f8,Robbie Lawler,http://www.ufcstats.com/fighter-details/f2925e6db404bf1d
4665,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,Rose Namajunas,http://www.ufcstats.com/fighter-details/47b63240018d5d86
4666,Jake Ellenberger,http://www.ufcstats.com/fighter-details/d81ac739417d7f53,Matt Brown,http://www.ufcstats.com/fighter-details/31123249b0bbf52e
4667,Erik Perez,http://www.ufcstats.com/fighter-details/af62f99eb7606308,Francisco Rivera,http://www.ufcstats.com/fighter-details/7ea4a9f07df33a45
4668,Ryan Benoit,http://www.ufcstats.com/fighter-details/20999e27ddd94bda,Fredy Serrano,http://www.ufcstats.com/fighter-details/0ccab7c889ede9ea
4669,Nikita Krylov,http://www.ufcstats.com/fighter-details/1091d4d957141094,Ed Herman,http://www.ufcstats.com/fighter-details/06f36cf4bd97ec77
4670,Jorge Masvidal,http://www.ufcstats.com/fighter-details/47b9e0e7703a4868,Ross Pearson,http://www.ufcstats.com/fighter-details/4f732e58ed907eff
4671,Anthony Hamilton,http://www.ufcstats.com/fighter-details/c727c7d31c50c4cf,Damian Grabowski,http://www.ufcstats.com/fighter-details/3f11b5d4bd76a6d9
4672,Wilson Reis,http://www.ufcstats.com/fighter-details/5aedf14771ca82d2,Hector Sandoval,http://www.ufcstats.com/fighter-details/449c890bd90f3374
4673,Michael Graves,http://www.ufcstats.com/fighter-details/3f1d23b01c552a13,Bojan Velickovic,http://www.ufcstats.com/fighter-details/fcce75a25c14a804
4674,Damien Brown,http://www.ufcstats.com/fighter-details/d024ed963e8bf7ea,Cesar Arzamendia,http://www.ufcstats.com/fighter-details/49f78022126bf4a4
4675,Valentina Shevchenko,http://www.ufcstats.com/fighter-details/132deb59abae64b1,Holly Holm,http://www.ufcstats.com/fighter-details/634e2fb70bde3fd5
4676,Edson Barboza,http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Gilbert Melendez,http://www.ufcstats.com/fighter-details/aa5b4eff51bdc7d1
4677,Francis Ngannou,http://www.ufcstats.com/fighter-details/8d03ce87ca14e778,Bojan Mihajlovic,http://www.ufcstats.com/fighter-details/d6285cba1d1052e0
4678,Felice Herrig,http://www.ufcstats.com/fighter-details/b6850671a008bf9a,Kailin Curran,http://www.ufcstats.com/fighter-details/05b43e0ead3df345
4679,Eddie Wineland,http://www.ufcstats.com/fighter-details/fc9a9559a05f2704,Frankie Saenz,http://www.ufcstats.com/fighter-details/9ba2226646046b63
4680,Darren Elkins,http://www.ufcstats.com/fighter-details/92a9aa9c93192871,Godofredo Pepey,http://www.ufcstats.com/fighter-details/fa37628269132d1a
4681,Kamaru Usman,http://www.ufcstats.com/fighter-details/f1b2aa7853d1ed6e,Alexander Yakovlev,http://www.ufcstats.com/fighter-details/d06f8869449ba7bd
4682,Michel Prazeres,http://www.ufcstats.com/fighter-details/e51fcd9cd84c0b93,JC Cottrell,http://www.ufcstats.com/fighter-details/3ec1e4ba98c9c85a
4683,Alex Oliveira,http://www.ufcstats.com/fighter-details/57b10fca4f9c9a7a,James Moontasri,http://www.ufcstats.com/fighter-details/c06a9b48d4132c8e
4684,Jason Knight,http://www.ufcstats.com/fighter-details/bb1a2cdad6ff34db,Jim Alers,http://www.ufcstats.com/fighter-details/fe5a9547479396ab
4685,Luis Henrique,http://www.ufcstats.com/fighter-details/e5bda12faabfc850,Dmitrii Smoliakov,http://www.ufcstats.com/fighter-details/75afb06215a07341
4686,John Lineker,http://www.ufcstats.com/fighter-details/c268b2cfebccf652,Michael McDonald,http://www.ufcstats.com/fighter-details/d0314416a7f26527
4687,Tony Ferguson,http://www.ufcstats.com/fighter-details/22a92d7f62195791,Lando Vannata,http://www.ufcstats.com/fighter-details/f9b200db02b488d9
4688,Tim Boetsch,http://www.ufcstats.com/fighter-details/c80095f6092271a7,Josh Samman,http://www.ufcstats.com/fighter-details/9deff9e3e8d94d47
4689,Daniel Omielanczuk,http://www.ufcstats.com/fighter-details/470fedbc8563ac47,Aleksei Oleinik,http://www.ufcstats.com/fighter-details/98c23cb6da5b3352
4690,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,Kyle Noke,http://www.ufcstats.com/fighter-details/7339d340aa2889cb
4691,Louis Smolka,http://www.ufcstats.com/fighter-details/d2bc285ead803db0,Ben Nguyen,http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa
4692,Katlyn Cerminara,http://www.ufcstats.com/fighter-details/e872e9a9a902c045,Lauren Murphy,http://www.ufcstats.com/fighter-details/729d4bd5a6cd0a97
4693,Sam Alvey,http://www.ufcstats.com/fighter-details/d156513a19acf856,Eric Spicely,http://www.ufcstats.com/fighter-details/b9664eae2ac75262
4694,Cortney Casey,http://www.ufcstats.com/fighter-details/5f179af5fffeb9f6,Cristina Stanciu,http://www.ufcstats.com/fighter-details/175852708cb55776
4695,Scott Holtzman,http://www.ufcstats.com/fighter-details/df1eb4354d18a906,Cody Pfister,http://www.ufcstats.com/fighter-details/5904b0b38dc6718d
4696,Rani Yahya,http://www.ufcstats.com/fighter-details/94527830000ab715,Matthew Lopez,http://www.ufcstats.com/fighter-details/2fc7e9701642ca38
4697,Alex Nicholson,http://www.ufcstats.com/fighter-details/2b6d855c6e280fb1,Devin Clark,http://www.ufcstats.com/fighter-details/cc7040fe76f0ef91
4698,Amanda Nunes,http://www.ufcstats.com/fighter-details/80fa8218c99f9c58,Miesha Tate,http://www.ufcstats.com/fighter-details/b96619b3acd7d9da
4699,Brock Lesnar,http://www.ufcstats.com/fighter-details/513c6f1715e547a8,Mark Hunt,http://www.ufcstats.com/fighter-details/eef9b891edbd4604
4700,Daniel Cormier,http://www.ufcstats.com/fighter-details/d967f0128c323de6,Anderson Silva,http://www.ufcstats.com/fighter-details/1f454354805b6f75
4701,Jose Aldo,http://www.ufcstats.com/fighter-details/d0f3959b4a9747e6,Frankie Edgar,http://www.ufcstats.com/fighter-details/f2688492b9a525a3
4702,Cain Velasquez,http://www.ufcstats.com/fighter-details/0ff11cc094e887bc,Travis Browne,http://www.ufcstats.com/fighter-details/3236bf606fe9fa5b
4703,Julianna Pena,http://www.ufcstats.com/fighter-details/3253b16d38ae087d,Cat Zingano,http://www.ufcstats.com/fighter-details/3ecd936bd8814108
4704,Kelvin Gastelum,http://www.ufcstats.com/fighter-details/8c0580d4fff106c1,Johny Hendricks,http://www.ufcstats.com/fighter-details/0941df56f6ac954b
4705,TJ Dillashaw,http://www.ufcstats.com/fighter-details/c849740a3ff51931,Raphael Assuncao,http://www.ufcstats.com/fighter-details/2f13e4020cea5b38
4706,Sage Northcutt,http://www.ufcstats.com/fighter-details/ed9d8ee3a4239b1c,Enrique Marin,http://www.ufcstats.com/fighter-details/23a6e307077c6ccc
4707,Joe Lauzon,http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Diego Sanchez,http://www.ufcstats.com/fighter-details/82e7929bf6c2b689
4708,Gegard Mousasi,http://www.ufcstats.com/fighter-details/232c582f29f8f65e,Thiago Santos,http://www.ufcstats.com/fighter-details/dea070ed4a2a8281
4709,Jim Miller,http://www.ufcstats.com/fighter-details/d1941565abf50b16,Takanori Gomi,http://www.ufcstats.com/fighter-details/3be081c29bf734d9
4710,Joanna Jedrzejczyk,http://www.ufcstats.com/fighter-details/3d6749c4267da18f,Claudia Gadelha,http://www.ufcstats.com/fighter-details/ec34349e7dffcde7
4711,Andrew Sanchez,http://www.ufcstats.com/fighter-details/fccf811c1e8b01c7,Khalil Rountree Jr.,http://www.ufcstats.com/fighter-details/749f572d1d3161fb
4712,Tatiana Suarez,http://www.ufcstats.com/fighter-details/b08012bbe542592a,Amanda Cooper,http://www.ufcstats.com/fighter-details/d4a31850a7457f1b
4713,Will Brooks,http://www.ufcstats.com/fighter-details/b6e6c3b1dcaae0a1,Ross Pearson,http://www.ufcstats.com/fighter-details/4f732e58ed907eff
4714,Dooho Choi,http://www.ufcstats.com/fighter-details/e93b04e308913c2e,Thiago Tavares,http://www.ufcstats.com/fighter-details/8a59d346dc976a10
4715,Joaquim Silva,http://www.ufcstats.com/fighter-details/ae7fe94f117f98cf,Andrew Holbrook,http://www.ufcstats.com/fighter-details/66ab58d0b3783607
4716,Gray Maynard,http://www.ufcstats.com/fighter-details/7d96bc577e5178b2,Fernando Bruno,http://www.ufcstats.com/fighter-details/b8c0f30ee9a98b69
4717,Matheus Nicolau,http://www.ufcstats.com/fighter-details/1a31ef98efce7a79,John Moraga,http://www.ufcstats.com/fighter-details/92437c6775b3f7d1
4718,Josh Stansbury,http://www.ufcstats.com/fighter-details/30ea504870f8597b,Cory Hendricks,http://www.ufcstats.com/fighter-details/9ab9912e0f8fa6d6
4719,Cezar Ferreira,http://www.ufcstats.com/fighter-details/dbc17725b887860a,Anthony Smith,http://www.ufcstats.com/fighter-details/d4c9dcd330403612
4720,Kevin Lee,http://www.ufcstats.com/fighter-details/ee9ebceabfd16fa7,Jake Matthews,http://www.ufcstats.com/fighter-details/a845f0735bc67405
4721,Li Jingliang,http://www.ufcstats.com/fighter-details/e64b96c07d7ce999,Anton Zafir,http://www.ufcstats.com/fighter-details/8c822811eedc11ad
4722,Eddie Alvarez,http://www.ufcstats.com/fighter-details/33a331684283900f,Rafael Dos Anjos,http://www.ufcstats.com/fighter-details/6a2f7c151031653d
4723,Derrick Lewis,http://www.ufcstats.com/fighter-details/d3df1add9d9a7efb,Roy Nelson,http://www.ufcstats.com/fighter-details/3f7c14c7eca7195d
4724,Alan Jouban,http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,Belal Muhammad,http://www.ufcstats.com/fighter-details/b1b0729d27936f2f
4725,Joe Duffy,http://www.ufcstats.com/fighter-details/654ae722109a0d31,Mitch Clarke,http://www.ufcstats.com/fighter-details/c76ec2bc3a57666a
4726,Alberto Mina,http://www.ufcstats.com/fighter-details/4b1d46a1b5c0fd11,Mike Pyle,http://www.ufcstats.com/fighter-details/f5990c11974d8e9c
4727,John Makdessi,http://www.ufcstats.com/fighter-details/c21a036b4e012f1c,Mehdi Baghdad,http://www.ufcstats.com/fighter-details/e4d2564ea0e34e2b
4728,Anthony Birchak,http://www.ufcstats.com/fighter-details/c5a126ace82a6025,Dileno Lopes,http://www.ufcstats.com/fighter-details/8270c00fae24c922
4729,Pedro Munhoz,http://www.ufcstats.com/fighter-details/6bd02119599741a4,Russell Doane,http://www.ufcstats.com/fighter-details/f50d95223751e6ca
4730,Felipe Arantes,http://www.ufcstats.com/fighter-details/71002dbc1743b9a7,Jerrod Sanders,http://www.ufcstats.com/fighter-details/12f1b140e248bdb9
4731,Gilbert Burns,http://www.ufcstats.com/fighter-details/23024fdfc966410a,Lukasz Sajewski,http://www.ufcstats.com/fighter-details/fb41432b622992a9
4732,Marco Beltran,http://www.ufcstats.com/fighter-details/ec71a892fada28c7,Reginaldo Vieira,http://www.ufcstats.com/fighter-details/f9081770e28ea2e1
4733,Vicente Luque,http://www.ufcstats.com/fighter-details/6d4b63c767106d3a,Alvaro Herrera Mendoza,http://www.ufcstats.com/fighter-details/74d35fbc9c6a61bd
4734,Stephen Thompson,http://www.ufcstats.com/fighter-details/4a28cb716c19157a,Rory MacDonald,http://www.ufcstats.com/fighter-details/cbd5d3cdd862e90e
4735,Donald Cerrone,http://www.ufcstats.com/fighter-details/1d00756835ca67c9,Patrick Cote,http://www.ufcstats.com/fighter-details/9fa3bd637edd9aa2
4736,Steve Bosse,http://www.ufcstats.com/fighter-details/e023fa2e648ea0f1,Sean O'Connell,http://www.ufcstats.com/fighter-details/cb52f9490c2dc069
4737,Olivier Aubin-Mercier,http://www.ufcstats.com/fighter-details/55ee431411ccf07a,Thibault Gouti,http://www.ufcstats.com/fighter-details/51e86de150ee8be6
4738,Joanne Wood,http://www.ufcstats.com/fighter-details/12f91bfa8f1f723b,Valerie Letourneau,http://www.ufcstats.com/fighter-details/46a2f24feb258ae0
4739,Jason Saggo,http://www.ufcstats.com/fighter-details/4ac1ecf8ce59ef23,Leandro Silva,http://www.ufcstats.com/fighter-details/159da492e000afbf
4740,Misha Cirkunov,http://www.ufcstats.com/fighter-details/67f272324a030d00,Ion Cutelaba,http://www.ufcstats.com/fighter-details/cd13728ae1151f46
4741,Krzysztof Jotko,http://www.ufcstats.com/fighter-details/4e06913c91da5200,Tamdan McCrory,http://www.ufcstats.com/fighter-details/eff47295daf721a6
4742,Joe Soto,http://www.ufcstats.com/fighter-details/a4e85a58fbce64b2,Chris Beal,http://www.ufcstats.com/fighter-details/55f446032177b119
4743,Elias Theodorou,http://www.ufcstats.com/fighter-details/34f88592c0ab7a54,Sam Alvey,http://www.ufcstats.com/fighter-details/d156513a19acf856
4744,Randa Markos,http://www.ufcstats.com/fighter-details/4a57ebb14315b251,Jocelyn Jones-Lybarger,http://www.ufcstats.com/fighter-details/1a98c9dbb7fc3959
4745,Colby Covington,http://www.ufcstats.com/fighter-details/dc9572dd6ec74859,Jonathan Meunier,http://www.ufcstats.com/fighter-details/5823ceab56741617
4746,Ali Bagautinov,http://www.ufcstats.com/fighter-details/3dd92ff9fb0412b3,Geane Herrera,http://www.ufcstats.com/fighter-details/c169545ab0825f44
4747,Michael Bisping,http://www.ufcstats.com/fighter-details/2b93ebd9f5417ad2,Luke Rockhold,http://www.ufcstats.com/fighter-details/00e11b5c8b7bfeeb
4748,Dominick Cruz,http://www.ufcstats.com/fighter-details/10f3ba6cd2f44a97,Urijah Faber,http://www.ufcstats.com/fighter-details/78114b7199cef90c
4749,Max Holloway,http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Ricardo Lamas,http://www.ufcstats.com/fighter-details/3974fa35c917af1d
4750,Dan Henderson,http://www.ufcstats.com/fighter-details/1ccf4e7caff270df,Hector Lombard,http://www.ufcstats.com/fighter-details/db1f2ed63b54b9a7
4751,Dustin Poirier,http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,King Green,http://www.ufcstats.com/fighter-details/887961364be5ceb3
4752,Brian Ortega,http://www.ufcstats.com/fighter-details/def8166ff24bd237,Clay Guida,http://www.ufcstats.com/fighter-details/c47df9303d318c67
4753,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,James Vick,http://www.ufcstats.com/fighter-details/6256b2b1562cb8e1
4754,Jessica Andrade,http://www.ufcstats.com/fighter-details/6a1901c62ab3870f,Jessica Penne,http://www.ufcstats.com/fighter-details/c742287ed86a09bc
4755,Alex Caceres,http://www.ufcstats.com/fighter-details/7aa3d6964eff4877,Cole Miller,http://www.ufcstats.com/fighter-details/282fa667ff9c51ed
4756,Sean Strickland,http://www.ufcstats.com/fighter-details/0d8011111be000b2,Tom Breese,http://www.ufcstats.com/fighter-details/1588b787bda7b540
4757,Henrique da Silva,http://www.ufcstats.com/fighter-details/b0bd0c5425668b8f,Jonathan Wilson,http://www.ufcstats.com/fighter-details/cd01f0b768a32475
4758,Kevin Casey,http://www.ufcstats.com/fighter-details/8d9586726252dbf7,Elvis Mutapcic,http://www.ufcstats.com/fighter-details/28c55b4087a6f136
4759,Marco Polo Reyes,http://www.ufcstats.com/fighter-details/edd02825c29028fe,Dong Hyun Ma,http://www.ufcstats.com/fighter-details/98a6b2361045898f
4760,Cody Garbrandt,http://www.ufcstats.com/fighter-details/d8c7c61b176e3994,Thomas Almeida,http://www.ufcstats.com/fighter-details/2b074403b7c6cdb4
4761,Jeremy Stephens,http://www.ufcstats.com/fighter-details/18968f97ad34f15c,Renan Barao,http://www.ufcstats.com/fighter-details/2c99576fefe53c7c
